,ProductName,IsBeta,RtpStateBitfield,IsSxsPassiveMode,DefaultBrowsersIdentifier,AVProductStatesIdentifier,AVProductsInstalled,AVProductsEnabled,HasTpm,CountryIdentifier,CityIdentifier,OrganizationIdentifier,GeoNameIdentifier,LocaleEnglishNameIdentifier,Platform,Processor,OsVer,OsBuild,OsSuite,OsPlatformSubRelease,OsBuildLab,SkuEdition,IsProtected,AutoSampleOptIn,SMode,IeVerIdentifier,SmartScreen,Firewall,UacLuaenable,Census_MDC2FormFactor,Census_DeviceFamily,Census_OEMNameIdentifier,Census_OEMModelIdentifier,Census_ProcessorCoreCount,Census_ProcessorManufacturerIdentifier,Census_ProcessorModelIdentifier,Census_PrimaryDiskTotalCapacity,Census_PrimaryDiskTypeName,Census_SystemVolumeTotalCapacity,Census_HasOpticalDiskDrive,Census_TotalPhysicalRAM,Census_ChassisTypeName,Census_InternalPrimaryDiagonalDisplaySizeInInches,Census_InternalPrimaryDisplayResolutionHorizontal,Census_InternalPrimaryDisplayResolutionVertical,Census_PowerPlatformRoleName,Census_InternalBatteryNumberOfCharges,Census_OSArchitecture,Census_OSBranch,Census_OSBuildNumber,Census_OSBuildRevision,Census_OSEdition,Census_OSSkuName,Census_OSInstallTypeName,Census_OSInstallLanguageIdentifier,Census_OSUILocaleIdentifier,Census_OSWUAutoUpdateOptionsName,Census_IsPortableOperatingSystem,Census_GenuineStateName,Census_ActivationChannel,Census_IsFlightingInternal,Census_IsFlightsDisabled,Census_FlightRing,Census_ThresholdOptIn,Census_FirmwareManufacturerIdentifier,Census_FirmwareVersionIdentifier,Census_IsSecureBootEnabled,Census_IsWIMBootEnabled,Census_IsVirtualDevice,Census_IsTouchEnabled,Census_IsPenCapable,Census_IsAlwaysOnAlwaysConnectedCapable,Wdft_IsGamer,Wdft_RegionIdentifier,HasDetections
Census_IsFlightsDisabled,-0.00023187621503735717,-6.686904022480256e-06,-1.2681747181625397e-05,-0.00042425389896218744,-0.00022927221125731544,0.0008818625868388865,-0.0016481065185629622,-0.00038315571381329595,0.000260628069989806,-0.0027430227858480888,-0.0009168690916919741,-0.004163786609315437,0.0035858390077433975,-0.0018025657607872482,-0.0004603713531945344,-0.0008745566537431713,-0.00041344674178167204,0.0018856111476224856,-0.0024490374892070124,-0.0023235777836174373,-0.0012090887789227745,-0.00213506535676687,0.00043994528679879453,-1.648435152322893e-05,-7.00539306534263e-05,0.0009770259682560436,-0.001536418002759798,0.00046839174128352227,-3.900782865385112e-06,0.0051981434253833845,-0.00012840038927274468,0.0019378460239484968,0.0028434213822662643,0.005435317816761355,0.0011529194587058269,0.002180597847949281,-1.3651141232289752e-06,0.002142864925754071,0.00774977855316517,-0.000922878089449068,0.010765191475552728,0.004175847904592866,0.003538246663428354,0.01828293863713615,0.022587853981531774,-0.0019458157098137625,-0.00031187187545246326,-0.0008740811712491372,-0.002372958268151936,0.001901801550547721,-0.0008433325381892615,-0.0018873048823121494,-0.00197047871324824,0.0026887765445732627,-0.001959998809253029,-0.001981266417511585,-0.0016062770591516748,-7.353658887919405e-05,-0.0009947921624525952,0.002635534168134845,-5.120584257160897e-06,1.0,0.001107557366454058,-1.5523753366815048e-05,0.003503667183395068,-0.003068644557089188,0.002816973760365746,-5.449048198740665e-07,-0.0002666561159533165,0.00746677169410252,0.014168189480889638,0.011269375804755576,-0.0015463157989976113,-0.0006818540314604177,-0.0028069654925785134
Census_FlightRing,-0.018073122874170726,0.0012928966455623234,0.0025352346792405357,-0.0029500108287777477,0.0014831608189777368,0.03533785207223851,-0.035216044110345276,-0.002613521844698153,0.01607940571179302,-0.005569854767522903,-0.000671892025262238,0.0058238889790731534,0.010838208232856488,-0.025231747078716456,-0.026984339682893564,0.0030056265280960794,-0.02377211081878825,-0.06650372880477942,-0.05532188605402156,0.0975074079921901,0.1475372905651384,-0.0013851660437814743,-0.01861780702553478,0.0026819607439379084,0.008713622574769377,-0.050062562222321874,0.011191705484810134,-0.0017930195035655504,-0.00011910754960181241,-0.006154264912483207,-0.008555484306903146,0.006167332322961868,0.006830313194029032,0.008147099627176186,0.004576023430569464,0.008585164757849274,-0.00013148038606445494,0.032027368261642396,-0.041279263053495524,-0.0010795677501416413,0.007571658134749237,0.006769194695465697,0.00541071676593027,0.007191695623265901,0.01663067527659703,-0.006813735319563504,-0.0074694095499304005,0.002777067846098136,0.09753993447821054,-0.06949233352838356,0.28102079419859605,0.005928940542574021,0.004310350893032278,-0.04831868501293515,0.01014863712417446,0.009652838288689194,-0.1009167399543899,0.0006830479789198242,0.08055147443549944,0.032778018534039784,0.014848351644721257,0.001107557366454058,1.0,0.12185316028131342,-0.007796362863825311,-0.006409984496210851,-0.04268022516840593,-0.0001549150939998813,0.02662371042048485,-0.0002213768610302241,0.006291697908859591,0.0027338190649911225,-0.022551177326706393,-0.0009267496912052989,-0.011389560355309114
Census_ThresholdOptIn,0.00030681571968526884,0.014645144368222927,7.192380078689134e-05,-0.0005875190925407062,0.00033044649728241005,0.004306864166915276,-0.006216539575106794,-0.0016975821799235914,-0.00018011366730115596,-0.0014817718315073656,0.0007650055810031248,0.00025509588416378645,0.001188419747050262,-0.00451389120528268,0.00014096883250806338,0.00040750835625691053,9.36779948221984e-05,0.007900077664465658,-0.01327639314167033,0.013917420317007179,0.027361586621670014,-0.01110117924211702,0.0017547939210053802,-0.0001337273922886503,-3.0000810877434677e-05,0.008476218609375193,0.0039250945718389725,0.00040511396154205336,-1.9400580746301493e-05,-0.0027575763335647295,-3.999480961581089e-05,0.004064060963158224,0.003953563951621618,0.0028901872275215695,-2.9057049727554258e-05,0.003183314692085618,-1.2687584651963704e-05,0.0077543169539439965,-0.00533106760239005,0.0033111131844507976,0.006651784463878168,0.001502834514776643,0.006704706334919628,0.006901609670478392,0.008327275059362574,-0.003963741661017831,-0.0003042561091614633,0.0006363628391207091,0.018636127885992677,0.009411459440745942,-0.002765764677976588,-0.007963665192949313,-0.00853730559529651,-0.007561914869543552,0.002418146444875343,0.002451079470243101,0.00022682778299211025,-0.0002720574278189043,-0.0031980142754701748,-0.009576595168402188,0.04641964112155317,-1.5523753366815048e-05,0.12185316028131342,1.0,-0.0028136248425495725,-0.002623073667590176,-0.009333193683949106,-8.78061174327896e-06,0.010106504086481862,0.0015082632107255112,0.003636618691050198,-0.0007478407756375564,0.0021152491339092375,0.0016873926933622962,-0.0007568258228807593
Census_FirmwareManufacturerIdentifier,-0.001519501909441077,-0.0004959684501333097,0.007858786220995041,-0.00791589250199224,0.006941023623859127,-0.01411626667982749,0.05589166429206288,0.01233632888735776,-0.00047683732162991777,-0.02057568761473248,-0.026282444420417304,0.01588406362112843,-0.001290536501280893,0.011187446298186429,0.02520491535310474,0.009157622300270358,0.018599970796768363,-0.06055358783522321,0.07783577208413953,0.06797863126327078,0.03426303551625156,0.050023084124342886,-0.04087258706145413,0.001199544131317505,0.007487922030096415,-0.023189683198865267,0.024388527764395665,0.02013116904619846,0.0004680936266234648,0.13515723783525568,0.017926309626795485,0.17003698668792622,0.06534540041713283,-0.15989081041287753,0.045417170574651305,-0.01616099948217977,0.0003988034335250999,-0.12630938646101822,0.05397790664710339,-0.010225361233486687,-0.1515901196880968,0.10990304044156297,-0.23873868356813704,-0.13208365663721003,-0.1464394735198989,0.23880188393734839,-0.017766600402369864,0.009286415850924486,0.06945171300274657,-0.06399865707319433,0.030611427354311847,0.054768780785336306,0.058560231509706254,0.030623081604742655,-0.08936354303287299,-0.09263288867904304,0.02702081221245175,-0.004152763739644208,-0.045012341296861866,0.06081007588575474,0.0010952190795566793,0.003503667183395068,-0.007796362863825311,-0.0028136248425495725,1.0,-0.055500689257645425,0.15467543199197867,0.0005308350790601762,0.1045797369994559,0.05571258682559688,0.04356116740283771,0.0013748552933601974,-0.09995294921256925,0.063827102087167,-0.02592376028705188
Census_FirmwareVersionIdentifier,-0.012395785808996234,-0.0008463182899419618,0.0072636877047575115,-0.007214440530894158,0.001798654800704803,-0.018864834160749546,0.04241443978896104,-0.0012764689554983677,0.00891359996747893,0.02122146147522114,0.015763837556987407,0.0076594113839122315,0.00670052033635352,0.018156667433651373,0.0012958000584271274,-0.027189293341112312,0.0031826072599517546,-0.01894105147040166,0.13171307856806488,0.03640488057388581,0.003867144057421516,0.0866416605695423,-0.014844842029328979,0.0005664683874644435,-0.0002852080200347693,-0.016427250335995593,0.011773135129925415,0.015454040056969449,-0.00046222464448274713,0.038313037351764716,-0.0066242880646479735,-0.3561568289750869,0.01571039260009124,-0.056280367460529834,0.01256544060602683,-0.0287270953444746,0.0003123122248560502,-0.08243466893437353,0.0026788207376835424,-0.010328178691337968,-0.07021404721010216,-0.06056028172751571,-0.08558601007610146,-0.08661602516715697,-0.12388214609501629,0.07718549870999744,-0.007041831457578722,-0.027545873351008703,0.03443606697707157,-0.022747489870733762,0.0035210317501793067,0.05204596705927649,0.06396767146094527,0.03635699700634484,0.0127801471694163,0.012628412048064424,0.010022442896586136,0.001259824619910794,-0.04168522667437426,0.03173271156791791,0.0002050754164966557,-0.003068644557089188,-0.006409984496210851,-0.002623073667590176,-0.055500689257645425,1.0,0.11414479480951469,-0.00024855842836092926,-0.046877004479924,-0.0492474250670794,-0.08022841823671852,-0.04381778741039734,-0.0150767007599628,-0.03866327902964571,-0.002046616763838135
Census_IsSecureBootEnabled,-0.09348011816456026,-0.0026648758642073295,-0.015516595691992575,0.02006689184297368,0.006098756939891346,-0.034235224010029375,0.2147450161122726,0.03921978660551277,0.08606927247744753,-0.010057773218849346,0.008821814980954686,0.007199689074127468,-0.06345542240781252,0.026371283256236288,0.023498565140248534,-0.22516889445738417,0.03325405191695614,-0.0012456883281877441,0.4586284836076822,0.06372943514773925,-0.030598182470474578,0.2746285347429126,-0.03764503683180707,0.0006508364073685376,0.01795379876627328,-0.010614370595679152,0.016361769720038978,0.032552758697883606,-0.00033722293917892406,0.19955497569861355,-0.0314888083846571,-0.19931311548217326,-0.09769717816475731,-0.0036384441179486337,0.021424195515529154,-0.06579878851767783,-0.00013821667526684917,-0.18962324748754145,0.2534650208069017,-0.06023799672425849,-0.01581830653151349,0.053811348609205875,-0.17575584896875143,0.057499142602465816,0.007326256200701867,0.13151895548209253,-0.021052668572301068,-0.2261651426023681,0.054379670367711665,-0.00974084370284534,-0.05691339730174385,0.22558385720934218,0.26167362619408574,0.1580437836757124,-0.030789803260722087,-0.03134477348754864,0.10236293633447392,-0.013661775662836722,-0.2545274900601143,0.34444079724529003,-0.0023816699058003157,0.002816973760365746,-0.04268022516840593,-0.009333193683949106,0.15467543199197867,0.11414479480951469,1.0,0.000568562851826948,-0.07206272965979355,0.16442909869212397,0.12334337929450657,0.06747928261745292,-0.028946424392432734,0.03176738778484268,-0.0017109676915593559
Census_IsWIMBootEnabled,-7.753370234345094e-05,-2.1894442156860604e-06,8.306472148511899e-05,-6.977721236501937e-05,-4.586665982684394e-05,0.0002583189754463427,-0.0003927709012432206,-8.703695242920107e-05,7.99898625913145e-05,0.00045083588601093694,8.397055720782732e-05,,0.0006485297805916353,-0.00038367149318077474,-0.00013678039357004415,0.0014326626111139497,-0.0001312925627239659,0.000298292052464621,0.00040995245698024444,-9.935035411465213e-05,-0.00016858860760157816,0.0002551837644301299,0.000152541727171239,-4.669870518712787e-06,-1.0855856378752564e-06,-7.246145453888447e-05,-0.0001947574400263657,7.936929057719317e-05,-6.781196377855851e-07,0.00031445076173898377,-1.421965951389365e-06,0.00018919908110723267,-1.2728913796787737e-05,0.0001337522117198881,0.0002064533979482615,-0.00030495242313798097,-4.754866956916743e-07,0.00039944098511192415,-0.0006212720177569618,-0.00019928728833142767,-0.00047207718016448565,0.002240806132362365,-0.0008425173750997208,-0.001281514822484119,0.0004867279889586456,0.0009822008578539748,-3.4630101465515384e-05,0.0014323674545515315,0.00027867845521708346,0.000287004136894307,-0.00015582918052499712,0.000444889441796657,0.0005143945557969688,0.00015343012785069262,-0.00034219208895556303,-0.0003424372287361881,-0.00015636033715317569,-9.5054149697937e-06,-0.00018542068217930507,-0.0004075194019608922,-3.029808121967564e-06,-5.449048198740665e-07,-0.0001549150939998813,-8.78061174327896e-06,0.0005308350790601762,-0.00024855842836092926,0.000568562851826948,1.0,-3.4050237935282196e-05,0.0013936110660567947,-0.0001005033202571668,0.0022146891515101375,0.00105297869118126,-0.0008790002977318259,-0.0005448335312750452
Census_IsVirtualDevice,-0.0043833462796490094,0.0002587180007930014,0.008226613847536198,-0.010290906670800456,-0.0032415924349439673,0.029201534707327323,-0.04585372221963928,-0.010597850475773673,0.0020800574735382895,-0.005752518269769311,0.004531111418399,0.004805967867789976,0.014807193721393183,-0.023639541690314153,0.06160868724643453,-0.006176459269741696,-0.010521039075512035,-0.0007983115779444858,-0.07504200075061186,-0.006313964886160145,0.026046281981132825,0.012683144731065516,0.01087844905954604,0.000295405126366985,-0.0011600933960516165,-0.012220748940733713,-0.020024794258305372,-0.043706441527875166,-9.900808837025271e-05,-0.007873410508128335,0.19726076928080252,0.16487747248344276,-0.028177632558789394,-0.0625802254879701,0.01979607861412552,0.05155740899046046,-5.5797162561411667e-05,0.14927102694176564,-0.06871008782716999,-0.019447034854729418,-0.018931905281991547,0.17669498462087024,0.01978493009930113,0.017700693606712527,0.043046051133537204,-0.07779350298141234,-0.00822674650306097,-0.006149960656163347,-0.006009459749392511,-0.004110787474130441,0.0155240537650408,0.058661101717567464,0.056868517016946875,-0.036547588326194244,-0.003790006610349407,-0.003529192891548443,0.0005554344144609267,-0.001680166126013954,0.15461169911502304,-0.026491172213763178,0.004371153898202409,-0.0002666561159533165,0.02662371042048485,0.010106504086481862,0.1045797369994559,-0.046877004479924,-0.07206272965979355,-3.4050237935282196e-05,1.0,-0.02386668262088837,0.03665416580543227,-0.020665134923066895,-0.045472863778147445,0.004997146306889324,-0.05146441343780711
Census_IsTouchEnabled,-0.03049144728687142,-0.0010383596589174451,0.009710854819274244,-0.006183053766923779,-0.003292435349191547,0.04098390143005397,-0.013319591260501347,-0.0026160995515760936,0.02912919159530937,0.004860200626781301,-0.011361124405445632,0.010054483409788598,0.022218342061349105,-0.05456306657386276,-0.0013366059459344495,0.07598144357151168,0.001347563246635837,-0.023457806473318403,0.09414712483678771,0.03361586763445614,0.042845589069917436,0.051846399712345365,-0.0015692218374710487,-0.00065363185618067,0.016405143421205897,-0.023948188299161954,0.009319315786425959,0.01668354977899419,-0.00046198926395901594,0.5815868150951914,-0.00984683552566137,0.015524941629043295,0.03421593376939005,0.011571201483924964,0.07594333911005467,0.003121137455414416,-0.0002292703682520982,0.07479349555498152,-0.05868495794205021,-0.05674112013377836,-0.029520887717976202,0.26880587899973757,-0.1832403161815178,0.1431249534604813,0.2083325316519946,0.23131282964212876,0.13120028602835337,0.07595039785664427,0.0411430839178741,-0.030726794823349432,-0.001297539367897171,0.009441309548916782,0.005584126419963085,0.04930936821828267,-0.05994622230760283,-0.059987917856948465,0.046487129912806215,-0.0037917929515416484,-0.08643676426746881,0.08720690750675128,0.0012284210295539079,0.00746677169410252,-0.0002213768610302241,0.0015082632107255112,0.05571258682559688,-0.0492474250670794,0.16442909869212397,0.0013936110660567947,-0.02386668262088837,1.0,0.46040578308844593,0.4534373741612714,-0.053612352935339745,0.023856638242283134,-0.04041038241043667
Census_IsPenCapable,-0.017194241537691543,-0.0005451871629047865,0.005180171365302935,-0.0014020270108627082,-0.0045792955856747905,0.03544823480533974,-0.028524532560038975,-0.008302458536590967,0.017395405851914604,-0.010613347427640113,-0.0008632223128403289,0.002779474931678534,-0.0007880827717727273,-0.06167356640627217,-0.012761401079001995,-0.024335031806617075,-0.013725188757121259,0.03214752885473941,-0.05379360908445943,-0.017224773943785226,-0.011883538481009976,-0.043218640224943414,0.01197561668633236,-0.00041632643050030534,0.024790923794246748,-0.00207968754473136,-0.022731028004788222,0.010217108588496442,-0.00024259484111563992,0.2642045441998739,0.0015981967879225558,0.059088870813248213,-0.008000772984961848,0.03777169774161355,0.06033712659966406,0.05139602410442478,-0.00012470267577920037,0.10162529687041376,-0.07365477685078188,-0.03821451063229879,0.02477942339662412,0.2588564925979858,-0.10427303422856493,0.24984718176058748,0.3352664532175754,0.1694255862028994,0.010214228651968318,-0.02430014976797998,-0.011360087194051894,0.029923365282982204,-0.021979441019259045,-0.027839207546134746,-0.03654860705531442,0.01248770456629407,-0.003914117718736146,-0.004936807771726579,0.036850516133779335,-0.002639097190473124,-0.04235182742990539,0.06869293171265659,0.0014177502372626672,0.014168189480889638,0.006291697908859591,0.003636618691050198,0.04356116740283771,-0.08022841823671852,0.12334337929450657,-0.0001005033202571668,0.03665416580543227,0.46040578308844593,1.0,0.38052930512733624,-0.01991368437951898,0.004846364166199301,-0.01717711583981699
Census_IsAlwaysOnAlwaysConnectedCapable,-0.02542912845081798,-0.0006688865996399958,0.020277660936525423,-0.01585208850049242,-0.0034912914705582314,0.06394874966610177,-0.0707219974750421,-0.020091235727241873,0.026187537260368595,-0.005897783631537952,0.0004158231589969596,0.0006830085365287616,-0.008550123645611111,-0.03491353788485785,-0.023614740862899844,0.29787811780458684,-0.02029443756572336,-0.061089913840562254,0.05781365629565432,0.06757117875432982,0.10235055841703565,0.025401955835652055,0.005221245750612733,-0.0008793896097791437,0.01513312359426236,-0.06579951604845444,-0.01293483252675553,0.019814404844530766,-0.0003022137102042239,0.3475872561052429,-0.009898786908117472,0.06363179565084222,-0.013962850830996996,0.0197658186027144,0.0904503614971596,-0.07075694503008366,-0.00016630498210365425,0.1946738853803984,-0.22114283314183855,-0.05739142940195695,-0.1137064221455076,0.18138947383844,-0.19875459647664542,0.09250915304300003,0.21477789541527412,0.4022559458287385,0.3231244385184124,0.29802555537602227,0.08322403178353616,-0.07776347541201167,0.021668210702315473,-0.013964541323573913,-0.009855625637793053,0.10100992733582484,0.020184414516193048,0.020306430102922875,0.05693063743597425,-0.005052393457204051,-0.06596648038714252,0.15177587689363792,-0.0008435057946749813,0.011269375804755576,0.0027338190649911225,-0.0007478407756375564,0.0013748552933601974,-0.04381778741039734,0.06747928261745292,0.0022146891515101375,-0.020665134923066895,0.4534373741612714,0.38052930512733624,1.0,-0.03383981642831937,-0.008410267083425599,-0.06277978644487058
Wdft_IsGamer,-0.06475899197367928,-0.0012925874419640508,-0.022863343078134254,0.03068232841727913,-0.014191144757417683,-0.022420674329477436,0.016036317350563815,-0.013307280680018645,0.06342047868898648,0.01737350633071506,0.0037587720086295234,-0.0021620725818232737,-0.001074232433248115,-0.004534874650660873,-0.10696982198292854,-0.04711089018189062,-0.09549643033821945,0.14208233140107118,-0.01716091063273933,-0.10818783516550262,-0.0966131517738358,-0.008458055011568887,0.037248019624840735,-0.0008783821553295274,-0.0016744226353658887,-0.04066120391224103,-0.042911974382479734,0.00681801056741093,0.00019068375454601606,-0.07773200169481007,-0.02443481309739038,0.017009508900018445,-0.04005255882747615,0.14022583470882904,-0.02251404101217405,0.012897216968863043,4.012281771055089e-06,0.016938123098599687,0.012195493750299415,0.038181463469398366,0.1408516228467846,-0.06916122154570219,0.10978043524696926,0.10447687681312905,0.0887631937852393,-0.09192974580029337,0.0004985527067545558,-0.04723371610889558,-0.10964863475668146,0.12776700923457446,-0.022222064784166193,0.022123013523938802,0.012203452817077432,0.028493257810617862,0.043200875317040845,0.044522199411089376,-0.014630633312756406,0.0026209909707883353,-0.000320155394412196,0.038649265574102344,-0.0007848209686590285,-0.0015463157989976113,-0.022551177326706393,0.0021152491339092375,-0.09995294921256925,-0.0150767007599628,-0.028946424392432734,0.00105297869118126,-0.045472863778147445,-0.053612352935339745,-0.01991368437951898,-0.03383981642831937,1.0,-0.04794779717249887,0.05389064029360633
Wdft_RegionIdentifier,0.013555374381439408,0.0007298718205587081,-0.003490638846315004,0.0027897059906243364,-0.0022641821509824397,-0.02010911500295835,0.03373209337252077,0.005793802782189688,-0.013442196444922054,-0.11765603313923373,-0.05874842447199593,0.018027887018761898,-0.024232799870878837,0.16168849312275071,0.01471515020959818,0.0010748695363316865,0.014651560663880557,-0.025044674555135857,0.036979892199375516,0.02254412668808217,0.017979907505325406,0.01443359171505528,0.005259086123588431,0.001014457214291878,0.0029182920732127742,0.004141847520427055,0.03282332829433303,0.029056761487881982,0.0006766033759184388,0.021681056623551048,0.0021705552181485576,0.034755236663772726,0.0015241750228033985,-0.03981685628794252,-0.033512591244511385,-0.03989448617235102,-0.0005849058891039289,-0.003131159896811646,0.13411654697824602,-0.006053367416438255,0.02069348076597921,0.007341059386039441,0.004361262141619238,-0.04677993293767107,-0.044828214265966324,0.024751008000174764,0.003521491042581614,0.0009316114956438526,0.018880413171594546,-0.02287498893484826,0.001628853669769925,-0.021274223663998063,-0.028115975684562425,0.016325555368681428,-0.03648692012451145,-0.04134056311131044,0.04247126599871171,-0.003066142837865364,-0.05715037754680088,-0.023080629934572147,0.0013809509551955463,-0.0006818540314604177,-0.0009267496912052989,0.0016873926933622962,0.063827102087167,-0.03866327902964571,0.03176738778484268,-0.0008790002977318259,0.004997146306889324,0.023856638242283134,0.004846364166199301,-0.008410267083425599,-0.04794779717249887,1.0,-0.022854908650183192
HasDetections,-0.003202831646136412,-3.9765878541388337e-05,0.04148565043212694,-0.03506556619900546,-0.0032170641765343452,0.11740389811169064,-0.14962594074361288,-0.041984620319515144,0.005490073446709957,0.00709889904090845,-0.002282327609628562,0.003242722686297596,0.0039751207813884006,0.01557463501603509,-0.0034179192444652117,-0.07339953138986738,0.0011685831470867854,0.02475426983962394,-0.020300700735364507,-0.02973259569852345,-0.038641048079624554,-0.016202443128207483,0.057045035868801885,0.0005024820908756169,-0.014536395107204994,0.01590700574396232,0.1019230716090962,0.0030356601737861868,-0.0003511480668305167,-0.03724027814127204,-0.01210288074493098,-0.01553651953603355,-0.018186174777947355,0.054299105648505076,0.006873019687724226,0.022717194694982117,0.0001697137053668263,-0.02655002905582475,0.014481452888568747,0.02084153077844849,0.05706882798224064,-0.040006540495651895,0.034242722970653304,0.031920356115647044,0.013926752159809994,-0.041914345788266485,-0.020716978100347158,-0.07275655054950189,-0.04038407419338564,0.02948552920619853,-0.009341626366949173,0.003630833900649283,0.0011136111681072198,-0.03950129584565713,0.0025464337824885183,0.0017858107928985076,-0.01623123927259925,0.002497010901740836,-0.0033700369735061323,0.022689285389708637,0.0009798671621501424,-0.0028069654925785134,-0.011389560355309114,-0.0007568258228807593,-0.02592376028705188,-0.002046616763838135,-0.0017109676915593559,-0.0005448335312750452,-0.05146441343780711,-0.04041038241043667,-0.01717711583981699,-0.06277978644487058,0.05389064029360633,-0.022854908650183192,1.0
